0,1
0.7429459566488636,4.7628381326680085
0.767228613090099,4.7628381326680085
0.7915112695313345,4.7628381326680085
0.8157939259725699,6.462785542363038
0.8400765824138055,6.462785542363038
0.8643592388550408,6.462785542363038
0.8886418952962764,8.16273295205807
0.9129245517375117,8.16273295205807
0.9372072081787473,6.462785542363038
0.9614898646199828,6.462785542363038
0.9857725210612182,11.56262777144813
1.0100551775024535,9.8626803617531
1.034337833943689,8.16273295205807
1.0586204903849246,6.462785542363038
1.08290314682616,1.3629433132779474
1.1071858032673954,1.3629433132779474
1.1314684597086309,1.3629433132779474
1.1557511161498664,4.7628381326680085
1.1800337725911019,4.7628381326680085
1.2043164290323374,6.462785542363038
1.2285990854735727,3.062890722972978
1.2528817419148082,6.462785542363038
1.2771643983560437,6.462785542363038
1.3014470547972792,6.462785542363038
1.3257297112385145,4.7628381326680085
1.35001236767975,3.062890722972978
1.3742950241209855,4.7628381326680085
1.398577680562221,3.062890722972978
1.4228603370034565,3.062890722972978
1.4471429934446918,3.062890722972978
1.4714256498859273,3.062890722972978
1.4957083063271628,3.062890722972978
1.5199909627683983,3.062890722972978
1.5442736192096336,4.7628381326680085
1.568556275650869,3.062890722972978
1.5928389320921046,3.062890722972978
1.61712158853334,3.062890722972978
1.6414042449745756,3.062890722972978
1.6656869014158109,1.3629433132779474
1.6899695578570464,3.062890722972978
1.714252214298282,3.062890722972978
1.7385348707395174,3.062890722972978
-1.7338850003571529,1.3629433132779474
-1.7096023439159176,3.062890722972978
-1.685319687474682,3.062890722972978
-1.6610370310334466,3.062890722972978
-1.636754374592211,1.3629433132779474
-1.6124717181509756,3.062890722972978
-1.5881890617097403,3.062890722972978
-1.5639064052685048,3.062890722972978
-1.5396237488272693,1.3629433132779474
-1.5153410923860338,-0.337004096417083
-1.4910584359447985,-0.337004096417083
-1.466775779503563,-0.337004096417083
-1.4424931230623275,-0.337004096417083
-1.418210466621092,-0.337004096417083
-1.3939278101798565,-0.337004096417083
-1.3696451537386212,-0.337004096417083
-1.3453624972973857,-0.337004096417083
-1.3210798408561502,-0.337004096417083
-1.2967971844149146,-0.337004096417083
-1.2725145279736794,-0.337004096417083
-1.2482318715324439,-0.337004096417083
-1.2239492150912084,-0.337004096417083
-1.1996665586499728,-0.337004096417083
-1.1753839022087373,-0.337004096417083
-1.151101245767502,-0.337004096417083
-1.1268185893262666,-0.337004096417083
-1.102535932885031,-0.337004096417083
-1.0782532764437955,-0.337004096417083
-1.0539706200025603,-0.337004096417083
-1.0296879635613247,-0.337004096417083
-1.0054053071200892,-0.337004096417083
-0.9811226506788538,-0.337004096417083
-0.9568399942376183,-0.337004096417083
-0.9325573377963828,-0.337004096417083
-0.9082746813551474,-0.337004096417083
-0.8839920249139119,-0.337004096417083
-0.8597093684726765,-0.337004096417083
-0.835426712031441,1.3629433132779474
